,H2O,H2,O2,CO,CO2,CH4,N2,S2,H2S,SO2,SO,fO2_shift,C/H ratio,Number of ocean moles
1279,2.39857204,52.86515231,7.33886E-15,219.6592888,3.860587022,57.38966417,0.004061883,1.87666E-07,0.084354702,1.93149E-09,7.89813E-09,-2.544737083,0.763417938,6.091144568
1280,1.087364066,92.94702554,4.87911E-16,28.68854952,0.130007548,89.86043496,7.03088E-05,1.24783E-08,0.038243707,3.31123E-11,5.25128E-10,-3.71749598,0.559550336,6.637777955
1281,3.946599788,4.739199794,2.47228E-12,234.5544411,75.66276792,0.026832679,0.92238282,6.32105E-05,0.138786393,1.19416E-05,2.66049E-06,-0.016670912,0.743522083,5.111272596
1282,12.62268274,0.397637905,3.59244E-09,44.48471584,547.0099227,9.39833E-07,1.513177391,0.091211835,0.442344506,0.659152734,0.00385246,3.135088827,0.769952949,8.223898564
1283,0.148447766,1.508534509,3.45222E-14,34.33819422,1.308929821,0.003368201,0.038702132,8.83587E-07,0.005223087,1.97149E-08,3.71699E-08,-1.861306766,0.397802528,1.203714459
1284,12.16968256,0.174295524,1.73799E-08,13.9022921,376.0104544,2.56563E-08,1.538454091,0.41946682,0.415797912,6.838605047,0.018171485,3.826924123,0.521253052,8.019744631
1285,0.062782194,3.266719327,1.31677E-15,20.28997331,0.151052055,0.047786901,0.000311606,3.37033E-08,0.002208999,1.46865E-10,1.41778E-09,-3.279398142,0.28767155,1.067293173
1286,1.375498155,37.50548944,4.79504E-15,165.3758567,2.349404391,26.90450589,0.002155636,1.22668E-07,0.048384688,1.0203E-09,5.16154E-09,-2.725807611,0.67285166,4.67146034
1287,1.770403614,121.9791368,7.50992E-16,24.73469485,0.139063701,107.5522127,0.000134214,1.91941E-08,0.062246833,6.32107E-11,8.08016E-10,-3.531795972,0.550860226,8.23362138
1288,3.103097489,38.89395047,2.26928E-14,129.2380942,3.99415029,10.3936888,0.021165256,5.8013E-07,0.109116916,1.05008E-08,2.44188E-08,-2.048958273,0.398637259,5.960844394
1289,5.732232976,0.174326476,3.85463E-09,29.69257953,378.206428,1.16397E-07,1.520743275,0.097954197,0.200965792,0.732934514,0.004135429,3.172680303,0.791406319,5.53364472
1290,2.634199646,130.4461181,1.45377E-15,4.392431635,0.034359199,15.69922509,0.000360205,3.70207E-08,0.092448746,1.69938E-10,1.56131E-09,-3.24115996,0.173682673,9.274862741
1291,0.388051164,2.494845271,8.62487E-14,42.51169354,2.56138154,0.007215703,0.126347936,2.20734E-06,0.013652932,7.785E-08,9.28601E-08,-1.46404708,0.329917536,1.843309758
1292,2.591082006,20.32577847,5.79335E-14,264.1109936,13.04190234,3.630574039,0.077225818,1.48161E-06,0.091129864,4.28417E-08,6.23518E-08,-1.646247957,0.77205396,4.993808439
1293,7.335839732,3.21482065,1.8563E-11,64.25973802,56.80054858,0.001234491,1.164661947,0.000474228,0.257868129,0.000245591,1.9968E-05,0.865734158,0.219014068,6.637430332
1294,5.737062551,2.328200946,2.16471E-11,176.5301625,168.5033497,0.001647097,1.222800259,0.000553285,0.201716842,0.000309347,2.32912E-05,0.924364921,0.679584122,5.847292876
1295,0.863540211,30.43663722,2.86968E-15,101.4942381,1.115444019,14.05650139,0.00100069,7.34265E-08,0.030378783,4.72423E-10,3.08931E-09,-2.945628835,0.510851236,3.854280971
1296,0.725562258,36.37745749,1.41823E-15,177.4753878,1.371200521,49.94464026,0.00034825,3.62906E-08,0.025525636,1.6414E-10,1.52682E-09,-3.256039767,0.925347297,4.041572652
1297,2.034636649,169.7218738,5.12342E-16,11.78498001,0.05472659,120.1112965,7.56447E-05,1.3087E-08,0.071516433,3.56083E-11,5.51085E-10,-3.699614523,0.548353515,9.99259609
1298,4.202198448,60.99465662,1.69212E-14,150.1472148,4.007029521,34.39097658,0.013838618,4.32328E-07,0.147722173,6.75941E-09,1.82029E-08,-2.178914312,0.463608876,7.322060372
1299,0.481550564,0.03929653,5.35349E-10,13.87978147,65.88564728,7.41877E-09,1.461259376,0.013695704,0.016939229,0.038062757,0.000576273,2.327601393,0.540745575,1.619953832
1300,0.954983972,0.053182462,1.14952E-09,11.34860086,78.93878972,7.58193E-09,1.487237383,0.029384065,0.0335793,0.119713718,0.001236893,2.65907247,0.435111964,2.270222408
1301,0.79002959,4.601249143,1.05099E-13,171.6116781,11.41392305,0.089755101,0.159219271,2.68944E-06,0.027794196,1.04713E-07,1.13148E-07,-1.383357597,0.914244197,2.612183689
1302,0.187714548,20.53166775,2.97995E-16,10.65057279,0.037719607,2.08293698,3.35648E-05,7.62636E-09,0.006604352,1.58103E-11,3.20834E-10,-3.925054872,0.170781489,2.402294389
1303,6.010099013,73.37078436,2.3921E-14,406.0262025,12.88347504,113.1801678,0.022855779,6.10876E-07,0.211225865,1.13586E-08,2.57267E-08,-2.041686293,0.953580185,8.872957962
1304,0.68612581,0.024116221,2.8857E-09,14.25165231,157.0652858,1.23571E-09,1.52185692,0.073558664,0.024092032,0.475486937,0.003100702,3.055830353,0.967132985,1.913437227
1305,1.840154212,37.6967779,8.49497E-15,224.2733472,4.240803487,27.69265216,0.005050702,2.17289E-07,0.064724803,2.40576E-09,9.14361E-09,-2.479720563,0.773613135,5.085362952
1306,2.319183926,7.584809056,3.33306E-13,222.0949541,26.3056917,0.177241685,0.433776768,8.52526E-06,0.081572879,5.91245E-07,3.58751E-07,-0.884689531,0.758937454,4.233285585
1307,7.397832082,10.34224776,1.82407E-12,149.3588143,41.38480215,0.094732634,0.833117913,4.65865E-05,0.260011223,7.56383E-06,1.96186E-06,-0.144682941,0.346620617,7.093048227
1308,2.973438527,0.105329485,2.84106E-09,22.52577515,246.325426,3.75491E-08,1.516111333,0.072391802,0.104385919,0.464403392,0.003052125,3.045393983,0.727547281,3.988798908
1309,4.47451138,6.143174965,1.89133E-12,302.7182915,85.41062306,0.066527333,0.871514278,4.83491E-05,0.157338193,7.98973E-06,2.03514E-06,-0.135929456,0.87063738,5.493799806
1310,2.436007182,87.05333047,2.79157E-15,5.193010275,0.056290207,5.965202674,0.000952093,7.11243E-08,0.08551485,4.52301E-10,2.99882E-09,-2.955883344,0.115015727,7.604127669
1311,11.07105057,40.06141419,2.72262E-13,265.0707513,28.37558748,6.529504356,0.358453954,6.9427E-06,0.388810308,4.35835E-07,2.92601E-07,-0.9759503,0.451810603,9.511805935
1312,6.546034482,34.1702238,1.30835E-13,291.3876885,21.62330917,7.532944937,0.195560475,3.34149E-06,0.230072745,1.45299E-07,1.40718E-07,-1.294574929,0.594878032,7.60404046
1313,0.27064208,1.134598487,2.02847E-13,100.4998482,9.28622116,0.002300515,0.303826902,5.19163E-06,0.009522291,2.80796E-07,2.18401E-07,-1.09495639,0.959539261,1.462946497
1314,8.538233785,0.432796531,1.38749E-09,49.51795511,378.4142366,1.99423E-06,1.489961868,0.035398952,0.299934374,0.158597534,0.001491517,2.728101914,0.680926186,6.797713892
1315,7.084855708,0.953640994,1.96768E-10,65.22415307,187.704654,3.38657E-05,1.395502135,0.005027868,0.249071539,0.008476505,0.000211683,1.886288544,0.446907164,6.295360783
1316,1.977490078,79.17092277,2.22412E-15,141.5112643,1.369178628,150.6267939,0.000683087,5.6873E-08,0.069545004,3.22243E-10,2.39359E-09,-3.064616783,0.845898456,7.108728455
1317,0.086435549,2.420648895,4.54552E-15,19.58915156,0.270954717,0.013634746,0.001991384,1.16343E-07,0.003041233,9.41943E-10,4.89418E-09,-2.741273671,0.26414162,1.091713531
1318,12.25898009,4.978615068,2.16149E-11,285.4149241,272.2343752,0.012186427,1.217803334,0.000551562,0.430678254,0.000308405,2.32376E-05,0.915577425,0.750273663,8.568538775
1319,0.25661086,0.008052751,3.62012E-09,6.843598812,84.47647945,5.90705E-11,1.527390398,0.09214871,0.009004014,0.667634625,0.003887085,3.157245051,0.846266297,1.168090898
1320,2.310292031,1.607446127,7.36415E-12,200.0008765,111.3481092,0.001525115,1.102560591,0.000188378,0.081264083,6.14057E-05,7.92673E-06,0.457483609,0.968687043,3.786637237
1321,0.912387005,49.01419989,1.23531E-15,8.722620832,0.062896237,4.774875691,0.000282725,3.15825E-08,0.0320843,1.33374E-10,1.32932E-09,-3.308588742,0.150053325,4.713430923
1322,11.36802701,7.462518349,8.27297E-12,152.6013863,90.04895099,0.023662359,1.07785981,0.000211103,0.399374113,7.30263E-05,8.89397E-06,0.509982648,0.351152296,8.425636541
1323,4.153975036,0.102603216,5.84343E-09,20.06765123,314.7168164,2.21332E-08,1.53076747,0.147806618,0.145296508,1.364851633,0.006254584,3.356083121,0.764788403,4.699549663
1324,3.004323255,0.08669431,4.28128E-09,6.353981539,85.29479065,5.8452E-09,1.507274262,0.108742269,0.105302106,0.85771698,0.004592021,3.229969558,0.250994505,4.001180556
1325,3.072495634,12.7975537,2.0549E-13,85.04328594,7.909059457,0.246069651,0.291562508,5.25423E-06,0.108051034,2.86165E-07,2.2114E-07,-1.089259248,0.266637401,5.011800977
1326,4.576985817,0.534266815,2.6164E-10,105.6421746,350.573588,1.493E-05,1.428505878,0.0066891,0.160949382,0.013000476,0.000281549,2.002694351,0.987560201,5.04067392
1327,5.841282296,73.23707176,2.26786E-14,295.0670705,9.116296937,84.16545547,0.021141512,5.79132E-07,0.205289562,1.04852E-08,2.43901E-08,-2.059566898,0.743202468,8.664901317
1328,2.654962367,93.16725524,2.89502E-15,133.1903483,1.47024028,172.0809131,0.001013245,7.39989E-08,0.093351896,4.78449E-10,3.11499E-09,-2.951148039,0.812189119,8.118579631
1329,5.277186082,1.569416701,4.03079E-11,27.75923397,36.15697676,8.62479E-05,1.225244385,0.001030327,0.185555159,0.000786047,4.33711E-05,1.204707794,0.137472765,5.54664674
1330,7.09289165,29.10243445,2.11763E-13,405.7426649,38.30585651,5.980585787,0.306829404,5.40802E-06,0.249284706,2.99185E-07,2.27752E-07,-1.090034654,0.789097663,7.682103751
1331,8.528998396,0.370391035,1.89033E-09,61.10621145,545.0588794,1.54418E-06,1.504129506,0.048192148,0.299499342,0.252113416,0.002031301,2.855871504,0.956478479,6.780545136
1332,3.244871633,1.401677102,1.91056E-11,52.71280207,47.2700584,0.000189754,1.192574811,0.000488619,0.114124955,0.000256577,2.05629E-05,0.879240679,0.267305496,4.401153639
1333,4.192843051,0.631677884,1.57068E-10,121.7363593,313.0067748,3.10404E-05,1.398066636,0.004016179,0.147451589,0.00604735,0.000169032,1.781877296,0.985050747,4.850172684
1334,2.535815928,0.654610958,5.34972E-11,46.36755182,69.57754718,2.17558E-05,1.303140635,0.00136845,0.08919593,0.001202309,5.75834E-05,1.325875411,0.345425597,3.821452705
1335,9.535529529,11.71975194,2.36001E-12,65.69834471,20.70624353,0.047042813,0.817072031,6.0223E-05,0.335001658,1.11267E-05,2.53721E-06,-0.029112753,0.150455348,7.997673037
1336,1.265029224,19.64835112,1.47778E-14,152.1597359,3.794850647,3.869955154,0.011435705,3.78086E-07,0.044500916,5.52048E-09,1.59081E-08,-2.235054258,0.598857937,3.874005725
1337,3.121666459,1.121303216,2.76305E-11,50.56248248,54.52708903,9.68589E-05,1.234063711,0.000706673,0.109794246,0.00044624,2.97387E-05,1.039294633,0.284923623,4.287265819
1338,16.27499085,4.101305906,5.61383E-11,128.6054179,197.6871084,0.002312243,1.285080704,0.001431249,0.571514298,0.001290291,6.0326E-05,1.338443681,0.385960136,9.71999346
1339,3.774284674,18.87054714,1.42614E-13,179.144328,13.87949668,1.352852037,0.213930878,3.6458E-06,0.132717457,1.65436E-07,1.5346E-07,-1.25184389,0.475228863,5.688223808
1340,1.157787027,0.119690278,3.33581E-10,15.82110656,59.28258785,9.93833E-08,1.430737374,0.00853421,0.040727504,0.018722073,0.000359087,2.122309952,0.329730662,2.524359041
1341,3.857260936,9.354664786,6.06127E-13,323.0956092,51.60625446,0.290847369,0.599954125,1.54966E-05,0.135641758,1.44961E-06,6.52255E-07,-0.62973361,0.895553816,5.327453762
1342,0.949299998,79.24349475,5.11613E-16,38.46424203,0.178491497,85.52103993,7.54946E-05,1.30868E-08,0.03339084,3.55573E-11,5.50687E-10,-3.696588628,0.58099824,6.00145848
1343,5.22360821,76.20899624,1.67491E-14,333.1699687,8.846076615,119.7408648,0.013671445,4.27814E-07,0.183603511,6.65563E-09,1.80153E-08,-2.19396952,0.890036174,8.627524903
1344,0.403839642,14.38278001,2.81057E-15,170.0718861,1.849775969,5.314721433,0.000970382,7.19293E-08,0.014208333,4.5795E-10,3.02599E-09,-2.956283225,0.974120264,2.567366354
1345,2.334389345,11.60478526,1.44256E-13,149.2139895,11.62696112,0.423717098,0.21814473,3.6896E-06,0.082105814,1.68343E-07,1.55265E-07,-1.245336829,0.492715087,4.44681677
1346,0.375903803,0.005890096,1.45201E-08,1.424022783,35.20397835,3.28349E-12,1.614239798,0.35666177,0.012956806,5.268288982,0.0153155,3.762311081,0.272328651,1.40618915
1347,9.216578202,0.282570087,3.7927E-09,34.83463857,440.1242824,3.617E-07,1.515895423,0.09632263,0.323026102,0.715128198,0.004067769,3.163052216,0.726296866,7.021841485
1348,2.373019652,111.7659222,1.60711E-15,91.07959911,0.749089196,227.2879478,0.000419813,4.10786E-08,0.08343812,1.9789E-10,1.72921E-09,-3.207879301,0.863988965,8.91910165
1349,2.873520426,21.7069247,6.24732E-14,339.043146,17.38567081,5.118750875,0.085144748,1.59757E-06,0.101059254,4.79728E-08,6.7235E-08,-1.616506923,0.936255169,5.241875489
1350,1.390088945,122.9511799,4.55703E-16,8.618285582,0.03774429,48.87702986,6.34538E-05,1.16443E-08,0.048869419,2.98751E-11,4.90248E-10,-3.746024788,0.37017595,7.835903839
1351,2.893482935,39.36945104,1.92568E-14,221.1487086,6.29602535,19.78198979,0.016780406,4.92375E-07,0.101754753,8.20926E-09,2.07233E-08,-2.124069881,0.643188395,5.870799461
1352,4.833708533,107.0248224,7.272E-15,186.3878383,3.260873933,200.5021684,0.003997842,1.85689E-07,0.169873394,1.90379E-09,7.82056E-09,-2.554795546,0.816408342,9.798119622
1353,0.870124802,1.868622896,7.73004E-13,22.40428788,4.041210947,0.000712595,0.640998637,1.97804E-05,0.030611653,2.08867E-06,8.32197E-07,-0.510949023,0.142245882,2.484172931
1354,8.853575342,20.3994732,6.71524E-13,392.3004112,65.9536739,1.595457891,0.617622785,1.71422E-05,0.311099714,1.68914E-06,7.22074E-07,-0.588942391,0.736713739,8.087675981
1355,3.059362857,1.279263432,2.03894E-11,67.65270318,62.67244712,0.000196364,1.208591557,0.00052148,0.107603447,0.000282874,2.19451E-05,0.906381992,0.355845859,4.267489593
1356,11.73344156,5.823312983,1.44735E-11,306.6431297,239.3365436,0.021890044,1.173387818,0.000369353,0.41222855,0.000168991,1.55605E-05,0.741814553,0.753492171,8.450594285
1357,2.092532436,126.2248669,9.79753E-16,57.63587024,0.370118358,234.9545361,0.000199972,2.50437E-08,0.073576941,9.41969E-11,1.05421E-09,-3.422369054,0.84398599,9.296417019
1358,1.950035258,11.47228887,1.03002E-13,204.6187481,13.47281379,0.672019066,0.154648991,2.63481E-06,0.068591716,1.01576E-07,1.1087E-07,-1.393710935,0.706673082,4.143118873
1359,0.737871665,0.087481362,2.53625E-10,35.18654864,114.9641572,1.35416E-07,1.428821762,0.00648968,0.025958192,0.012412947,0.00027304,2.000566711,0.817750206,2.019298356
1360,1.128475854,56.55701163,1.4193E-15,24.67029893,0.190678059,16.77528537,0.000348356,3.6296E-08,0.039688352,1.64276E-10,1.52751E-09,-3.249605678,0.266420839,5.092431297
1361,1.337174533,88.1218663,8.20863E-16,6.349009937,0.037319078,13.78152835,0.000153252,2.09662E-08,0.046999194,7.22106E-11,8.82902E-10,-3.487786607,0.198150609,6.664991762
1362,1.261707612,0.335732475,5.03492E-11,45.64671412,66.45006126,5.8071E-06,1.307329815,0.001288319,0.044386653,0.001097931,5.42033E-05,1.299738256,0.471171939,2.694307988
1363,2.689354706,2.988533469,2.88697E-12,117.4701031,40.94848195,0.004945179,0.945573049,7.38391E-05,0.094590722,1.50715E-05,3.10729E-06,0.056350684,0.464329127,4.192298246
1364,0.244633693,0.018679145,6.11478E-10,15.13910269,76.80330429,1.71074E-09,1.470721165,0.015642886,0.008605234,0.046463259,0.000658213,2.384907086,0.87268169,1.152730916
1365,1.082910384,112.2582807,3.31749E-16,2.823582871,0.010551037,15.64557731,3.94138E-05,8.47309E-09,0.038061558,1.85525E-11,3.56815E-10,-3.882060612,0.202950346,7.486186167
1366,4.556222688,8.151700288,1.11372E-12,199.3449997,43.16011362,0.100524849,0.746175841,2.84684E-05,0.160205365,3.61017E-06,1.19836E-06,-0.360655301,0.545700199,5.652007111
1367,6.478739904,0.126112379,9.40866E-09,11.84693501,235.7541386,1.55567E-08,1.530448197,0.235194558,0.225277916,2.772119624,0.010011406,3.565995708,0.456387243,5.860162078
1368,2.069447484,34.98870771,1.24714E-14,51.59397147,1.182077527,4.529566813,0.008847286,3.18892E-07,0.072777501,4.27866E-09,1.34214E-08,-2.305584029,0.229409276,5.116938121
1369,1.833612996,32.99198145,1.10119E-14,174.1033175,3.74823507,14.46281996,0.007413278,2.81668E-07,0.064494722,3.55058E-09,1.18527E-08,-2.36450659,0.607830972,4.880898218
1370,13.72990254,8.928904216,8.42947E-12,259.1265482,154.3482445,0.056985893,1.093937025,0.000214971,0.482209205,7.50864E-05,9.05958E-06,0.511713077,0.536121259,9.262558927
1371,11.00966974,3.565262424,3.3996E-11,216.7326631,259.2553046,0.003784016,1.262750836,0.000867821,0.38686005,0.000608434,3.6555E-05,1.115343547,0.674738795,8.05010207
1372,7.349941759,77.27440176,3.22521E-14,406.1118131,14.9628514,108.1426713,0.034752483,8.23209E-07,0.258248595,1.77781E-08,3.46778E-08,-1.911995825,0.885308072,9.517148759
1373,1.68357614,0.022253945,2.04039E-08,1.329476777,38.96072321,3.69145E-11,1.630919734,0.487439983,0.057228827,8.654555704,0.021224376,3.909739736,0.140561225,2.975177115
1374,5.585379527,0.088487074,1.42039E-08,19.32835805,472.5941185,1.01697E-08,1.548410233,0.348501399,0.192410762,5.094254734,0.014973513,3.73586252,0.961239045,5.431626856
1375,8.034874729,0.341053582,1.97868E-09,40.43167093,368.9764761,8.46718E-07,1.50024448,0.050441812,0.282140363,0.269985856,0.002126182,2.882943013,0.67208961,6.578816684
1376,2.256027514,0.263038705,2.62248E-10,61.42859585,204.0872231,2.10191E-06,1.429118465,0.006708029,0.079353188,0.013049071,0.000282274,2.010791431,0.823628788,3.534915933
1377,0.336265769,17.51920051,1.31341E-15,98.52678657,0.73255998,6.682560848,0.000310405,3.36137E-08,0.011830949,1.46294E-10,1.41408E-09,-3.284176975,0.631123216,2.578094984
1378,0.513367361,35.00107662,7.6693E-16,161.3414702,0.91667071,57.15975779,0.000138555,1.96262E-08,0.01806123,6.52747E-11,8.25684E-10,-3.522628532,0.97799578,3.744442131
1379,13.5017403,3.570193811,5.09868E-11,266.6393312,390.6093751,0.003811872,1.302748477,0.001300853,0.474300097,0.00111723,5.48101E-05,1.28463139,0.834212629,8.86075493
1380,0.941154203,0.154487829,1.32311E-10,12.15628892,28.68719091,2.02E-07,1.364890929,0.003385632,0.03311017,0.004677196,0.000142441,1.721969657,0.200998684,2.29694795
1381,1.053876291,100.028315,3.95727E-16,56.13539621,0.229099408,226.1228396,5.13627E-05,1.01224E-08,0.037069095,2.41884E-11,4.25948E-10,-3.81470626,0.944364135,7.649371756
1382,2.752600942,88.03401796,3.48536E-15,19.75161992,0.239230167,20.76535936,0.001331735,8.89605E-08,0.096715546,6.31563E-10,3.74748E-09,-2.860615418,0.230814866,7.452532131
1383,1.427977304,140.0266226,3.70752E-16,36.07714677,0.142515916,294.2192836,4.65779E-05,9.48049E-09,0.050219601,2.19316E-11,3.99002E-10,-3.846257271,0.963514346,9.683040824
1384,14.12455257,7.343553738,1.31886E-11,289.3177825,215.5579496,0.034407069,1.155970964,0.000336345,0.496073522,0.000146947,1.41746E-05,0.702801669,0.638839611,9.297566637
1385,0.37859797,1.440102274,2.46395E-13,67.50333997,6.874335126,0.002258684,0.35349061,6.30599E-06,0.013320398,3.75906E-07,2.65283E-07,-1.009211557,0.558244708,1.716621274
1386,9.361635999,49.18314278,1.29161E-13,161.8377131,11.932617,8.723790451,0.184265093,3.2941E-06,0.328800098,1.4242E-07,1.3882E-07,-1.295760003,0.322212719,9.165710709
1387,0.144237469,0.885971867,9.44884E-14,65.27563556,4.116515595,0.001334938,0.141669234,2.41841E-06,0.005074957,8.92718E-08,1.01735E-07,-1.425245305,0.809168976,1.109948829
1388,6.742734898,72.80585354,3.05775E-14,288.0672497,10.33437384,69.93347486,0.032198646,7.80576E-07,0.236930638,1.64127E-08,3.28796E-08,-1.929066742,0.675456287,8.981977946
1389,8.470135608,0.475851242,1.12954E-09,10.23776357,70.59025422,5.52404E-07,1.413514081,0.028823777,0.297573272,0.116505504,0.001214348,2.651504439,0.136161365,6.780699681
1390,1.380802513,1.222608223,4.54727E-12,80.86602246,35.37780084,0.000453968,1.026807816,0.000116348,0.048575113,2.97989E-05,4.89522E-06,0.255317282,0.473596468,2.958421736
1391,2.991951123,0.228861282,6.09293E-10,58.40540113,295.7710569,9.92531E-07,1.470283379,0.015577921,0.105214194,0.046201041,0.00065567,2.373625666,0.950316377,4.042068145
1392,1.159014993,18.06963618,1.4667E-14,83.0931962,2.064550947,1.794126452,0.011292537,3.75254E-07,0.040771763,5.45852E-09,1.57889E-08,-2.23558995,0.364472757,3.700516345
1393,0.279099229,0.005363296,9.65419E-09,3.678705882,74.1553405,8.62502E-12,1.561544632,0.241523261,0.009708643,2.882477392,0.01027673,3.583642818,0.686506598,1.21324446
1394,11.89877735,20.65637789,1.18293E-12,99.52358512,22.20724451,0.312690436,0.683892551,3.01575E-05,0.417829467,3.94663E-06,1.27114E-06,-0.330786726,0.191891546,9.178112161
1395,13.10396772,1.56897743,2.48676E-10,116.5228474,376.9794713,0.000145676,1.411467705,0.00634564,0.460364327,0.012034904,0.000267345,1.978895774,0.63503695,8.551400466
1396,3.694665938,0.145781328,2.28986E-09,33.20533407,325.9880077,1.18105E-07,1.511843922,0.058397686,0.129761837,0.336184011,0.002461046,2.948386516,0.868290341,4.452703521
1397,9.604197582,17.16004372,1.11673E-12,128.5052687,27.86019323,0.286776415,0.702595195,2.84964E-05,0.337412162,3.62171E-06,1.20057E-06,-0.35685206,0.260296089,8.248297772
1398,4.277080262,7.256428369,1.23854E-12,322.0914768,73.54009971,0.122047527,0.780378124,3.16625E-05,0.150398326,4.23404E-06,1.33274E-06,-0.320093062,0.90489724,5.451879244
1399,2.259225892,111.7173756,1.45794E-15,77.5251151,0.607297992,202.9426614,0.000362799,3.72664E-08,0.079437756,1.7099E-10,1.56872E-09,-3.248784337,0.806988415,8.710980716
1400,2.5125903,1.467983659,1.04439E-11,43.90806342,29.11154364,0.000234485,1.118911358,0.000267143,0.088377238,0.000103706,1.12414E-05,0.617959239,0.224059565,3.918531638
1401,0.657689976,10.87158339,1.30472E-14,89.32505818,2.093255414,0.740216741,0.0095285,3.33881E-07,0.02313854,4.58021E-09,1.40467E-08,-2.286320288,0.475260825,2.789962139
1402,10.6340922,1.745365868,1.3234E-10,140.685285,332.0344237,0.000298357,1.375415942,0.003378949,0.373701274,0.004673599,0.000142316,1.705802424,0.67592701,7.754996284
1403,15.10291036,0.237809636,1.43789E-08,17.87457321,439.7312922,6.75137E-08,1.530968422,0.351701102,0.519473714,5.180622419,0.015134451,3.742068383,0.548990095,8.943183584
1404,0.229870944,15.07415269,8.29019E-16,127.9383721,0.75574013,8.086188946,0.000155718,2.12178E-08,0.008087799,7.33644E-11,8.92586E-10,-3.485048435,0.888639193,2.258097826
1405,4.171439887,25.58171886,9.47926E-14,368.5808732,23.28142487,6.274287055,0.140361757,2.42303E-06,0.146675221,8.96448E-08,1.01996E-07,-1.436961326,0.877642827,6.163966571
1406,0.769881729,68.69908095,4.47722E-16,49.59412087,0.21528996,88.59054591,6.18089E-05,1.14545E-08,0.027082298,2.91116E-11,4.81958E-10,-3.75465073,0.642441065,5.458769963
1407,0.267021379,0.354389539,2.02391E-12,72.93169993,21.28638788,5.15634E-05,0.8952089,5.18001E-05,0.00939493,8.8497E-06,2.17911E-06,-0.095354385,0.867529785,1.324324992
1408,2.5294829,46.4746688,1.05607E-14,37.33475108,0.787134954,6.284327884,0.006898813,2.69889E-07,0.088931567,3.33316E-09,1.1362E-08,-2.377771718,0.195202519,5.840272137
1409,9.692294332,2.468539345,5.49585E-11,251.4618838,382.4539929,0.001655366,1.314043399,0.001403474,0.340635123,0.001250858,5.91068E-05,1.318248724,0.947205683,7.491460615
1410,0.392274904,0.670098522,1.2217E-12,33.68669921,7.638899869,0.0001096,0.778088592,3.12671E-05,0.013801608,4.15031E-06,1.31536E-06,-0.312653584,0.31720314,1.634122685
1411,1.674872829,24.14832747,1.71495E-14,112.3696241,3.019007575,4.007344455,0.014181434,4.38685E-07,0.058912932,6.90079E-09,1.84595E-08,-2.169111868,0.419010941,4.419262932
1412,7.306014209,2.874271613,2.30339E-11,248.4643825,244.6455621,0.003425275,1.231354334,0.000588506,0.256832841,0.00033948,2.47786E-05,0.945822665,0.856540454,6.595555643
1413,12.15289066,18.17788959,1.59343E-12,496.2911075,128.526629,1.04043679,0.825974645,4.06422E-05,0.426853866,6.17154E-06,1.71267E-06,-0.219807988,0.856092897,9.16514107
1414,1.94065376,0.472672456,6.00949E-11,76.90084657,122.3036385,1.77498E-05,1.325347072,0.001537442,0.068266381,0.001431553,6.46898E-05,1.373357615,0.671100417,3.335642115
1415,0.588858565,0.059003722,3.55079E-10,31.40587761,121.4123928,4.64693E-08,1.44755287,0.009085203,0.020715432,0.020561897,0.00038225,2.146607106,0.931095085,1.797875079
1416,5.319468836,0.066847939,2.25747E-08,2.867099796,88.377874,6.82916E-10,1.572728925,0.531445798,0.179500134,9.998219421,0.023310862,3.951592108,0.183949201,5.292053803
1417,2.950079649,0.095714055,3.38671E-09,26.6101938,317.706836,3.35482E-08,1.522549938,0.086201524,0.103509557,0.604096349,0.003636337,3.118920307,0.931690242,3.969393222
1418,0.171113027,0.746643063,1.87241E-13,60.84646919,5.401643467,0.000627798,0.28354554,4.79237E-06,0.006020543,2.49028E-07,2.01602E-07,-1.128107357,0.729712384,1.165068145
1419,0.384980446,0.013776679,2.78388E-09,3.505769589,37.94879503,1.00997E-10,1.510449662,0.070979632,0.013519439,0.450596494,0.002991642,3.045004473,0.316114323,1.432964258
1420,5.201477882,52.82834763,3.45606E-14,37.42716985,1.427470728,4.499763893,0.03620609,8.81675E-07,0.182712649,1.97154E-08,3.71503E-08,-1.863180037,0.152146325,7.573240723
1421,0.796130403,13.31383935,1.27475E-14,173.3719235,4.015874744,2.179881618,0.009214386,3.26197E-07,0.028008553,4.42318E-09,1.37236E-08,-2.299715131,0.806161938,3.088931412
1422,4.858448277,86.44401056,1.12613E-14,110.2775391,2.400878795,62.19029533,0.007609385,2.87512E-07,0.170730083,3.66848E-09,1.21099E-08,-2.356214843,0.4458613,8.507844376
1423,3.745813887,99.3096091,5.07191E-15,78.69747232,1.149836791,87.2804183,0.002336939,1.29528E-07,0.131649753,1.10898E-09,5.45488E-09,-2.702775828,0.491592928,8.482977869
1424,0.688375692,0.240849688,2.9122E-11,50.49824058,55.90828603,4.34728E-06,1.260941197,0.00074527,0.024218662,0.000483001,3.13534E-05,1.062202015,0.60618387,2.00490257
1425,10.53545559,0.343515454,3.35333E-09,33.66492267,399.9494982,5.49404E-07,1.509089162,0.085219762,0.369371772,0.594725996,0.003597707,3.111048004,0.62238846,7.513861761
1426,9.114614864,9.913118186,3.01382E-12,306.901703,109.3069638,0.139129826,0.947807351,7.69447E-05,0.320292679,1.60612E-05,3.2409E-06,0.065071761,0.661118646,7.751162873
